"TIME","GEO","CITIZEN","SEX","AGE","UNIT","Value","Flag and Footnotes"
"2012","European Union (27 countries)","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","European Union (27 countries)","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","European Union (27 countries)","Total","Unknown","35 years or over","Person",":",""
"2012","Belgium","Total","Total","Total","Person","15,085",""
"2012","Belgium","Total","Total","Less than 14 years","Person","130",""
"2012","Belgium","Total","Total","From 14 to 17 years","Person","725",""
"2012","Belgium","Total","Total","From 18 to 34 years","Person","10,030",""
"2012","Belgium","Total","Total","35 years or over","Person","4,200",""
"2012","Belgium","Total","Males","Total","Person","13,090",""
"2012","Belgium","Total","Males","Less than 14 years","Person","65",""
"2012","Belgium","Total","Males","From 14 to 17 years","Person","540",""
"2012","Belgium","Total","Males","From 18 to 34 years","Person","8,985",""
"2012","Belgium","Total","Males","35 years or over","Person","3,505",""
"2012","Belgium","Total","Females","Total","Person","1,990",""
"2012","Belgium","Total","Females","Less than 14 years","Person","65",""
"2012","Belgium","Total","Females","From 14 to 17 years","Person","190",""
"2012","Belgium","Total","Females","From 18 to 34 years","Person","1,045",""
"2012","Belgium","Total","Females","35 years or over","Person","695",""
"2012","Belgium","Total","Unknown","Total","Person",":",""
"2012","Belgium","Total","Unknown","Less than 14 years","Person",":",""
"2012","Belgium","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Belgium","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Belgium","Total","Unknown","35 years or over","Person",":",""
"2012","Bulgaria","Total","Total","Total","Person","2,050",""
"2012","Bulgaria","Total","Total","Less than 14 years","Person","0",""
"2012","Bulgaria","Total","Total","From 14 to 17 years","Person","110",""
"2012","Bulgaria","Total","Total","From 18 to 34 years","Person","1,540",""
"2012","Bulgaria","Total","Total","35 years or over","Person","395",""
"2012","Bulgaria","Total","Males","Total","Person","1,865",""
"2012","Bulgaria","Total","Males","Less than 14 years","Person","0",""
"2012","Bulgaria","Total","Males","From 14 to 17 years","Person","100",""
"2012","Bulgaria","Total","Males","From 18 to 34 years","Person","1,430",""
"2012","Bulgaria","Total","Males","35 years or over","Person","330",""
"2012","Bulgaria","Total","Females","Total","Person","185",""
"2012","Bulgaria","Total","Females","Less than 14 years","Person","0",""
"2012","Bulgaria","Total","Females","From 14 to 17 years","Person","10",""
"2012","Bulgaria","Total","Females","From 18 to 34 years","Person","110",""
"2012","Bulgaria","Total","Females","35 years or over","Person","65",""
"2012","Bulgaria","Total","Unknown","Total","Person",":",""
"2012","Bulgaria","Total","Unknown","Less than 14 years","Person",":",""
"2012","Bulgaria","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Bulgaria","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Bulgaria","Total","Unknown","35 years or over","Person",":",""
"2012","Czech Republic","Total","Total","Total","Person","3,315",""
"2012","Czech Republic","Total","Total","Less than 14 years","Person","140",""
"2012","Czech Republic","Total","Total","From 14 to 17 years","Person","60",""
"2012","Czech Republic","Total","Total","From 18 to 34 years","Person","1,490",""
"2012","Czech Republic","Total","Total","35 years or over","Person","1,625",""
"2012","Czech Republic","Total","Males","Total","Person","2,285",""
"2012","Czech Republic","Total","Males","Less than 14 years","Person","90",""
"2012","Czech Republic","Total","Males","From 14 to 17 years","Person","40",""
"2012","Czech Republic","Total","Males","From 18 to 34 years","Person","1,095",""
"2012","Czech Republic","Total","Males","35 years or over","Person","1,065",""
"2012","Czech Republic","Total","Females","Total","Person","1,030",""
"2012","Czech Republic","Total","Females","Less than 14 years","Person","50",""
"2012","Czech Republic","Total","Females","From 14 to 17 years","Person","20",""
"2012","Czech Republic","Total","Females","From 18 to 34 years","Person","400",""
"2012","Czech Republic","Total","Females","35 years or over","Person","560",""
"2012","Czech Republic","Total","Unknown","Total","Person",":",""
"2012","Czech Republic","Total","Unknown","Less than 14 years","Person",":",""
"2012","Czech Republic","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Czech Republic","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Czech Republic","Total","Unknown","35 years or over","Person",":",""
"2012","Denmark","Total","Total","Total","Person","630",""
"2012","Denmark","Total","Total","Less than 14 years","Person","5",""
"2012","Denmark","Total","Total","From 14 to 17 years","Person","10",""
"2012","Denmark","Total","Total","From 18 to 34 years","Person","465",""
"2012","Denmark","Total","Total","35 years or over","Person","155",""
"2012","Denmark","Total","Males","Total","Person","515",""
"2012","Denmark","Total","Males","Less than 14 years","Person","5",""
"2012","Denmark","Total","Males","From 14 to 17 years","Person","10",""
"2012","Denmark","Total","Males","From 18 to 34 years","Person","395",""
"2012","Denmark","Total","Males","35 years or over","Person","105",""
"2012","Denmark","Total","Females","Total","Person","120",""
"2012","Denmark","Total","Females","Less than 14 years","Person","0",""
"2012","Denmark","Total","Females","From 14 to 17 years","Person","0",""
"2012","Denmark","Total","Females","From 18 to 34 years","Person","70",""
"2012","Denmark","Total","Females","35 years or over","Person","45",""
"2012","Denmark","Total","Unknown","Total","Person",":",""
"2012","Denmark","Total","Unknown","Less than 14 years","Person",":",""
"2012","Denmark","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Denmark","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Denmark","Total","Unknown","35 years or over","Person",":",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Total","Total","Person","64,815",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Total","Less than 14 years","Person","1,460",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Total","From 14 to 17 years","Person","5,530",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Total","From 18 to 34 years","Person","35,780",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Total","35 years or over","Person","22,045",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Males","Total","Person","46,040",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Males","Less than 14 years","Person","775",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Males","From 14 to 17 years","Person","4,495",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Males","From 18 to 34 years","Person","26,755",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Males","35 years or over","Person","14,010",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Females","Total","Person","18,775",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Females","Less than 14 years","Person","680",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Females","From 14 to 17 years","Person","1,035",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Females","From 18 to 34 years","Person","9,025",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Females","35 years or over","Person","8,035",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Unknown","Total","Person",":",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Unknown","Less than 14 years","Person",":",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Germany (until 1990 former territory of the FRG)","Total","Unknown","35 years or over","Person",":",""
"2012","Estonia","Total","Total","Total","Person","905",""
"2012","Estonia","Total","Total","Less than 14 years","Person","0",""
"2012","Estonia","Total","Total","From 14 to 17 years","Person","35",""
"2012","Estonia","Total","Total","From 18 to 34 years","Person","380",""
"2012","Estonia","Total","Total","35 years or over","Person","490",""
"2012","Estonia","Total","Males","Total","Person","630",""
"2012","Estonia","Total","Males","Less than 14 years","Person","0",""
"2012","Estonia","Total","Males","From 14 to 17 years","Person","25",""
"2012","Estonia","Total","Males","From 18 to 34 years","Person","285",""
"2012","Estonia","Total","Males","35 years or over","Person","320",""
"2012","Estonia","Total","Females","Total","Person","275",""
"2012","Estonia","Total","Females","Less than 14 years","Person","0",""
"2012","Estonia","Total","Females","From 14 to 17 years","Person","10",""
"2012","Estonia","Total","Females","From 18 to 34 years","Person","95",""
"2012","Estonia","Total","Females","35 years or over","Person","170",""
"2012","Estonia","Total","Unknown","Total","Person",":",""
"2012","Estonia","Total","Unknown","Less than 14 years","Person",":",""
"2012","Estonia","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Estonia","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Estonia","Total","Unknown","35 years or over","Person",":",""
"2012","Ireland","Total","Total","Total","Person","2,035",""
"2012","Ireland","Total","Total","Less than 14 years","Person","265",""
"2012","Ireland","Total","Total","From 14 to 17 years","Person","55",""
"2012","Ireland","Total","Total","From 18 to 34 years","Person","1,085",""
"2012","Ireland","Total","Total","35 years or over","Person","630",""
"2012","Ireland","Total","Males","Total","Person","1,255",""
"2012","Ireland","Total","Males","Less than 14 years","Person","140",""
"2012","Ireland","Total","Males","From 14 to 17 years","Person","30",""
"2012","Ireland","Total","Males","From 18 to 34 years","Person","685",""
"2012","Ireland","Total","Males","35 years or over","Person","400",""
"2012","Ireland","Total","Females","Total","Person","780",""
"2012","Ireland","Total","Females","Less than 14 years","Person","130",""
"2012","Ireland","Total","Females","From 14 to 17 years","Person","25",""
"2012","Ireland","Total","Females","From 18 to 34 years","Person","400",""
"2012","Ireland","Total","Females","35 years or over","Person","230",""
"2012","Ireland","Total","Unknown","Total","Person",":",""
"2012","Ireland","Total","Unknown","Less than 14 years","Person",":",""
"2012","Ireland","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Ireland","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Ireland","Total","Unknown","35 years or over","Person",":",""
"2012","Greece","Total","Total","Total","Person","72,420",""
"2012","Greece","Total","Total","Less than 14 years","Person","2,885",""
"2012","Greece","Total","Total","From 14 to 17 years","Person","2,805",""
"2012","Greece","Total","Total","From 18 to 34 years","Person","57,490",""
"2012","Greece","Total","Total","35 years or over","Person","9,240",""
"2012","Greece","Total","Males","Total","Person","64,730",""
"2012","Greece","Total","Males","Less than 14 years","Person","1,625",""
"2012","Greece","Total","Males","From 14 to 17 years","Person","2,355",""
"2012","Greece","Total","Males","From 18 to 34 years","Person","53,080",""
"2012","Greece","Total","Males","35 years or over","Person","7,670",""
"2012","Greece","Total","Females","Total","Person","7,690",""
"2012","Greece","Total","Females","Less than 14 years","Person","1,260",""
"2012","Greece","Total","Females","From 14 to 17 years","Person","450",""
"2012","Greece","Total","Females","From 18 to 34 years","Person","4,410",""
"2012","Greece","Total","Females","35 years or over","Person","1,570",""
"2012","Greece","Total","Unknown","Total","Person",":",""
"2012","Greece","Total","Unknown","Less than 14 years","Person",":",""
"2012","Greece","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Greece","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Greece","Total","Unknown","35 years or over","Person",":",""
"2012","Spain","Total","Total","Total","Person","52,485",""
"2012","Spain","Total","Total","Less than 14 years","Person","525",""
"2012","Spain","Total","Total","From 14 to 17 years","Person","155",""
"2012","Spain","Total","Total","From 18 to 34 years","Person","34,345",""
"2012","Spain","Total","Total","35 years or over","Person","17,460",""
"2012","Spain","Total","Males","Total","Person","41,375",""
"2012","Spain","Total","Males","Less than 14 years","Person","270",""
"2012","Spain","Total","Males","From 14 to 17 years","Person","105",""
"2012","Spain","Total","Males","From 18 to 34 years","Person","27,675",""
"2012","Spain","Total","Males","35 years or over","Person","13,320",""
"2012","Spain","Total","Females","Total","Person","11,110",""
"2012","Spain","Total","Females","Less than 14 years","Person","255",""
"2012","Spain","Total","Females","From 14 to 17 years","Person","50",""
"2012","Spain","Total","Females","From 18 to 34 years","Person","6,670",""
"2012","Spain","Total","Females","35 years or over","Person","4,135",""
"2012","Spain","Total","Unknown","Total","Person",":",""
"2012","Spain","Total","Unknown","Less than 14 years","Person",":",""
"2012","Spain","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Spain","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Spain","Total","Unknown","35 years or over","Person",":",""
"2012","France","Total","Total","Total","Person","49,760",""
"2012","France","Total","Total","Less than 14 years","Person","75",""
"2012","France","Total","Total","From 14 to 17 years","Person","3,140",""
"2012","France","Total","Total","From 18 to 34 years","Person","35,740",""
"2012","France","Total","Total","35 years or over","Person","10,810",""
"2012","France","Total","Males","Total","Person","44,935",""
"2012","France","Total","Males","Less than 14 years","Person","65",""
"2012","France","Total","Males","From 14 to 17 years","Person","2,835",""
"2012","France","Total","Males","From 18 to 34 years","Person","32,275",""
"2012","France","Total","Males","35 years or over","Person","9,760",""
"2012","France","Total","Females","Total","Person","4,825",""
"2012","France","Total","Females","Less than 14 years","Person","5",""
"2012","France","Total","Females","From 14 to 17 years","Person","305",""
"2012","France","Total","Females","From 18 to 34 years","Person","3,465",""
"2012","France","Total","Females","35 years or over","Person","1,050",""
"2012","France","Total","Unknown","Total","Person",":",""
"2012","France","Total","Unknown","Less than 14 years","Person",":",""
"2012","France","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","France","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","France","Total","Unknown","35 years or over","Person",":",""
"2012","Croatia","Total","Total","Total","Person",":",""
"2012","Croatia","Total","Total","Less than 14 years","Person",":",""
"2012","Croatia","Total","Total","From 14 to 17 years","Person",":",""
"2012","Croatia","Total","Total","From 18 to 34 years","Person",":",""
"2012","Croatia","Total","Total","35 years or over","Person",":",""
"2012","Croatia","Total","Males","Total","Person",":",""
"2012","Croatia","Total","Males","Less than 14 years","Person",":",""
"2012","Croatia","Total","Males","From 14 to 17 years","Person",":",""
"2012","Croatia","Total","Males","From 18 to 34 years","Person",":",""
"2012","Croatia","Total","Males","35 years or over","Person",":",""
"2012","Croatia","Total","Females","Total","Person",":",""
"2012","Croatia","Total","Females","Less than 14 years","Person",":",""
"2012","Croatia","Total","Females","From 14 to 17 years","Person",":",""
"2012","Croatia","Total","Females","From 18 to 34 years","Person",":",""
"2012","Croatia","Total","Females","35 years or over","Person",":",""
"2012","Croatia","Total","Unknown","Total","Person",":",""
"2012","Croatia","Total","Unknown","Less than 14 years","Person",":",""
"2012","Croatia","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Croatia","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Croatia","Total","Unknown","35 years or over","Person",":",""
"2012","Italy","Total","Total","Total","Person","29,345",""
"2012","Italy","Total","Total","Less than 14 years","Person","5",""
"2012","Italy","Total","Total","From 14 to 17 years","Person","165",""
"2012","Italy","Total","Total","From 18 to 34 years","Person","20,475",""
"2012","Italy","Total","Total","35 years or over","Person","8,700",""
"2012","Italy","Total","Males","Total","Person","27,320",""
"2012","Italy","Total","Males","Less than 14 years","Person","5",""
"2012","Italy","Total","Males","From 14 to 17 years","Person","165",""
"2012","Italy","Total","Males","From 18 to 34 years","Person","19,345",""
"2012","Italy","Total","Males","35 years or over","Person","7,805",""
"2012","Italy","Total","Females","Total","Person","2,025",""
"2012","Italy","Total","Females","Less than 14 years","Person","0",""
"2012","Italy","Total","Females","From 14 to 17 years","Person","0",""
"2012","Italy","Total","Females","From 18 to 34 years","Person","1,130",""
"2012","Italy","Total","Females","35 years or over","Person","895",""
"2012","Italy","Total","Unknown","Total","Person",":",""
"2012","Italy","Total","Unknown","Less than 14 years","Person",":",""
"2012","Italy","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Italy","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Italy","Total","Unknown","35 years or over","Person",":",""
"2012","Cyprus","Total","Total","Total","Person","7,840",""
"2012","Cyprus","Total","Total","Less than 14 years","Person","225",""
"2012","Cyprus","Total","Total","From 14 to 17 years","Person","50",""
"2012","Cyprus","Total","Total","From 18 to 34 years","Person","4,790",""
"2012","Cyprus","Total","Total","35 years or over","Person","2,775",""
"2012","Cyprus","Total","Males","Total","Person","4,710",""
"2012","Cyprus","Total","Males","Less than 14 years","Person","105",""
"2012","Cyprus","Total","Males","From 14 to 17 years","Person","35",""
"2012","Cyprus","Total","Males","From 18 to 34 years","Person","3,460",""
"2012","Cyprus","Total","Males","35 years or over","Person","1,110",""
"2012","Cyprus","Total","Females","Total","Person","3,130",""
"2012","Cyprus","Total","Females","Less than 14 years","Person","120",""
"2012","Cyprus","Total","Females","From 14 to 17 years","Person","20",""
"2012","Cyprus","Total","Females","From 18 to 34 years","Person","1,330",""
"2012","Cyprus","Total","Females","35 years or over","Person","1,665",""
"2012","Cyprus","Total","Unknown","Total","Person",":",""
"2012","Cyprus","Total","Unknown","Less than 14 years","Person",":",""
"2012","Cyprus","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Cyprus","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Cyprus","Total","Unknown","35 years or over","Person",":",""
"2012","Latvia","Total","Total","Total","Person","205",""
"2012","Latvia","Total","Total","Less than 14 years","Person","0",""
"2012","Latvia","Total","Total","From 14 to 17 years","Person","5",""
"2012","Latvia","Total","Total","From 18 to 34 years","Person","135",""
"2012","Latvia","Total","Total","35 years or over","Person","65",""
"2012","Latvia","Total","Males","Total","Person","190",""
"2012","Latvia","Total","Males","Less than 14 years","Person","0",""
"2012","Latvia","Total","Males","From 14 to 17 years","Person","5",""
"2012","Latvia","Total","Males","From 18 to 34 years","Person","125",""
"2012","Latvia","Total","Males","35 years or over","Person","55",""
"2012","Latvia","Total","Females","Total","Person","20",""
"2012","Latvia","Total","Females","Less than 14 years","Person","0",""
"2012","Latvia","Total","Females","From 14 to 17 years","Person","0",""
"2012","Latvia","Total","Females","From 18 to 34 years","Person","10",""
"2012","Latvia","Total","Females","35 years or over","Person","10",""
"2012","Latvia","Total","Unknown","Total","Person",":",""
"2012","Latvia","Total","Unknown","Less than 14 years","Person",":",""
"2012","Latvia","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Latvia","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Latvia","Total","Unknown","35 years or over","Person",":",""
"2012","Lithuania","Total","Total","Total","Person","2,080",""
"2012","Lithuania","Total","Total","Less than 14 years","Person","105",""
"2012","Lithuania","Total","Total","From 14 to 17 years","Person","30",""
"2012","Lithuania","Total","Total","From 18 to 34 years","Person","900",""
"2012","Lithuania","Total","Total","35 years or over","Person","1,045",""
"2012","Lithuania","Total","Males","Total","Person","1,565",""
"2012","Lithuania","Total","Males","Less than 14 years","Person","50",""
"2012","Lithuania","Total","Males","From 14 to 17 years","Person","15",""
"2012","Lithuania","Total","Males","From 18 to 34 years","Person","725",""
"2012","Lithuania","Total","Males","35 years or over","Person","775",""
"2012","Lithuania","Total","Females","Total","Person","515",""
"2012","Lithuania","Total","Females","Less than 14 years","Person","55",""
"2012","Lithuania","Total","Females","From 14 to 17 years","Person","15",""
"2012","Lithuania","Total","Females","From 18 to 34 years","Person","175",""
"2012","Lithuania","Total","Females","35 years or over","Person","265",""
"2012","Lithuania","Total","Unknown","Total","Person",":",""
"2012","Lithuania","Total","Unknown","Less than 14 years","Person",":",""
"2012","Lithuania","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Lithuania","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Lithuania","Total","Unknown","35 years or over","Person",":",""
"2012","Luxembourg","Total","Total","Total","Person","350",""
"2012","Luxembourg","Total","Total","Less than 14 years","Person","0",""
"2012","Luxembourg","Total","Total","From 14 to 17 years","Person","0",""
"2012","Luxembourg","Total","Total","From 18 to 34 years","Person","0",""
"2012","Luxembourg","Total","Total","35 years or over","Person","0",""
"2012","Luxembourg","Total","Males","Total","Person","0",""
"2012","Luxembourg","Total","Males","Less than 14 years","Person","0",""
"2012","Luxembourg","Total","Males","From 14 to 17 years","Person","0",""
"2012","Luxembourg","Total","Males","From 18 to 34 years","Person","0",""
"2012","Luxembourg","Total","Males","35 years or over","Person","0",""
"2012","Luxembourg","Total","Females","Total","Person","0",""
"2012","Luxembourg","Total","Females","Less than 14 years","Person","0",""
"2012","Luxembourg","Total","Females","From 14 to 17 years","Person","0",""
"2012","Luxembourg","Total","Females","From 18 to 34 years","Person","0",""
"2012","Luxembourg","Total","Females","35 years or over","Person","0",""
"2012","Luxembourg","Total","Unknown","Total","Person",":",""
"2012","Luxembourg","Total","Unknown","Less than 14 years","Person",":",""
"2012","Luxembourg","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Luxembourg","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Luxembourg","Total","Unknown","35 years or over","Person",":",""
"2012","Hungary","Total","Total","Total","Person","6,420",""
"2012","Hungary","Total","Total","Less than 14 years","Person","10",""
"2012","Hungary","Total","Total","From 14 to 17 years","Person","390",""
"2012","Hungary","Total","Total","From 18 to 34 years","Person","2,955",""
"2012","Hungary","Total","Total","35 years or over","Person","3,065",""
"2012","Hungary","Total","Males","Total","Person","4,955",""
"2012","Hungary","Total","Males","Less than 14 years","Person","5",""
"2012","Hungary","Total","Males","From 14 to 17 years","Person","365",""
"2012","Hungary","Total","Males","From 18 to 34 years","Person","2,390",""
"2012","Hungary","Total","Males","35 years or over","Person","2,195",""
"2012","Hungary","Total","Females","Total","Person","1,470",""
"2012","Hungary","Total","Females","Less than 14 years","Person","5",""
"2012","Hungary","Total","Females","From 14 to 17 years","Person","25",""
"2012","Hungary","Total","Females","From 18 to 34 years","Person","565",""
"2012","Hungary","Total","Females","35 years or over","Person","870",""
"2012","Hungary","Total","Unknown","Total","Person",":",""
"2012","Hungary","Total","Unknown","Less than 14 years","Person",":",""
"2012","Hungary","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Hungary","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Hungary","Total","Unknown","35 years or over","Person",":",""
"2012","Malta","Total","Total","Total","Person","2,255",""
"2012","Malta","Total","Total","Less than 14 years","Person","105",""
"2012","Malta","Total","Total","From 14 to 17 years","Person","210",""
"2012","Malta","Total","Total","From 18 to 34 years","Person","1,695",""
"2012","Malta","Total","Total","35 years or over","Person","240",""
"2012","Malta","Total","Males","Total","Person","1,775",""
"2012","Malta","Total","Males","Less than 14 years","Person","85",""
"2012","Malta","Total","Males","From 14 to 17 years","Person","185",""
"2012","Malta","Total","Males","From 18 to 34 years","Person","1,310",""
"2012","Malta","Total","Males","35 years or over","Person","195",""
"2012","Malta","Total","Females","Total","Person","480",""
"2012","Malta","Total","Females","Less than 14 years","Person","25",""
"2012","Malta","Total","Females","From 14 to 17 years","Person","25",""
"2012","Malta","Total","Females","From 18 to 34 years","Person","385",""
"2012","Malta","Total","Females","35 years or over","Person","45",""
"2012","Malta","Total","Unknown","Total","Person",":",""
"2012","Malta","Total","Unknown","Less than 14 years","Person",":",""
"2012","Malta","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Malta","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Malta","Total","Unknown","35 years or over","Person",":",""
"2012","Netherlands","Total","Total","Total","Person",":",""
"2012","Netherlands","Total","Total","Less than 14 years","Person",":",""
"2012","Netherlands","Total","Total","From 14 to 17 years","Person",":",""
"2012","Netherlands","Total","Total","From 18 to 34 years","Person",":",""
"2012","Netherlands","Total","Total","35 years or over","Person",":",""
"2012","Netherlands","Total","Males","Total","Person",":",""
"2012","Netherlands","Total","Males","Less than 14 years","Person",":",""
"2012","Netherlands","Total","Males","From 14 to 17 years","Person",":",""
"2012","Netherlands","Total","Males","From 18 to 34 years","Person",":",""
"2012","Netherlands","Total","Males","35 years or over","Person",":",""
"2012","Netherlands","Total","Females","Total","Person",":",""
"2012","Netherlands","Total","Females","Less than 14 years","Person",":",""
"2012","Netherlands","Total","Females","From 14 to 17 years","Person",":",""
"2012","Netherlands","Total","Females","From 18 to 34 years","Person",":",""
"2012","Netherlands","Total","Females","35 years or over","Person",":",""
"2012","Netherlands","Total","Unknown","Total","Person",":",""
"2012","Netherlands","Total","Unknown","Less than 14 years","Person",":",""
"2012","Netherlands","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Netherlands","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Netherlands","Total","Unknown","35 years or over","Person",":",""
"2012","Austria","Total","Total","Total","Person","23,135",""
"2012","Austria","Total","Total","Less than 14 years","Person","1,775",""
"2012","Austria","Total","Total","From 14 to 17 years","Person","2,085",""
"2012","Austria","Total","Total","From 18 to 34 years","Person","13,845",""
"2012","Austria","Total","Total","35 years or over","Person","5,430",""
"2012","Austria","Total","Males","Total","Person","19,150",""
"2012","Austria","Total","Males","Less than 14 years","Person","965",""
"2012","Austria","Total","Males","From 14 to 17 years","Person","1,900",""
"2012","Austria","Total","Males","From 18 to 34 years","Person","12,140",""
"2012","Austria","Total","Males","35 years or over","Person","4,145",""
"2012","Austria","Total","Females","Total","Person","3,985",""
"2012","Austria","Total","Females","Less than 14 years","Person","810",""
"2012","Austria","Total","Females","From 14 to 17 years","Person","185",""
"2012","Austria","Total","Females","From 18 to 34 years","Person","1,705",""
"2012","Austria","Total","Females","35 years or over","Person","1,285",""
"2012","Austria","Total","Unknown","Total","Person",":",""
"2012","Austria","Total","Unknown","Less than 14 years","Person",":",""
"2012","Austria","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Austria","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Austria","Total","Unknown","35 years or over","Person",":",""
"2012","Poland","Total","Total","Total","Person","8,140",""
"2012","Poland","Total","Total","Less than 14 years","Person","190",""
"2012","Poland","Total","Total","From 14 to 17 years","Person","60",""
"2012","Poland","Total","Total","From 18 to 34 years","Person","3,910",""
"2012","Poland","Total","Total","35 years or over","Person","3,975",""
"2012","Poland","Total","Males","Total","Person","5,240",""
"2012","Poland","Total","Males","Less than 14 years","Person","105",""
"2012","Poland","Total","Males","From 14 to 17 years","Person","45",""
"2012","Poland","Total","Males","From 18 to 34 years","Person","2,705",""
"2012","Poland","Total","Males","35 years or over","Person","2,390",""
"2012","Poland","Total","Females","Total","Person","2,900",""
"2012","Poland","Total","Females","Less than 14 years","Person","85",""
"2012","Poland","Total","Females","From 14 to 17 years","Person","20",""
"2012","Poland","Total","Females","From 18 to 34 years","Person","1,205",""
"2012","Poland","Total","Females","35 years or over","Person","1,590",""
"2012","Poland","Total","Unknown","Total","Person",":",""
"2012","Poland","Total","Unknown","Less than 14 years","Person",":",""
"2012","Poland","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Poland","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Poland","Total","Unknown","35 years or over","Person",":",""
"2012","Portugal","Total","Total","Total","Person","9,110",""
"2012","Portugal","Total","Total","Less than 14 years","Person","0",""
"2012","Portugal","Total","Total","From 14 to 17 years","Person","65",""
"2012","Portugal","Total","Total","From 18 to 34 years","Person","5,875",""
"2012","Portugal","Total","Total","35 years or over","Person","3,170",""
"2012","Portugal","Total","Males","Total","Person","6,845",""
"2012","Portugal","Total","Males","Less than 14 years","Person","0",""
"2012","Portugal","Total","Males","From 14 to 17 years","Person","45",""
"2012","Portugal","Total","Males","From 18 to 34 years","Person","4,435",""
"2012","Portugal","Total","Males","35 years or over","Person","2,365",""
"2012","Portugal","Total","Females","Total","Person","2,265",""
"2012","Portugal","Total","Females","Less than 14 years","Person","0",""
"2012","Portugal","Total","Females","From 14 to 17 years","Person","20",""
"2012","Portugal","Total","Females","From 18 to 34 years","Person","1,435",""
"2012","Portugal","Total","Females","35 years or over","Person","805",""
"2012","Portugal","Total","Unknown","Total","Person",":",""
"2012","Portugal","Total","Unknown","Less than 14 years","Person",":",""
"2012","Portugal","Total","Unknown","From 14 to 17 years","Person",":",""
"2012","Portugal","Total","Unknown","From 18 to 34 years","Person",":",""
"2012","Portugal","Total","Unknown","35 years or over","Person",":",""
"2012","Romania","Total","Total","Total","Person","2,145",""
"2012","Romania","Total","Total","Less than 14 years","Person","40",""
"2012","Romania","Total","Total","From 14 to 17 years","Person","30",""
"2012","Romania","Total","Total","From 18 to 34 years","Person","1,395",""
"2012","Romania","Total","Total","35 years or over","Person","680",""
